ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Marginal,Catalog,Contribution_ID
19536,ngizim_ngiz1242,BIPA_lz_u026E,ɮ,,,,false,lapsyd,ngizim
19537,tigre_tigr1270,BIPA_t_u0074u032A,t̪,,,,false,lapsyd,tigre
19538,pechculmidialect_pech1241,BIPA_s_u0283,ʃ,,,,false,lapsyd,pechculmidialect
19539,kpan_kpan1246,BIPA_mb_u006Du0062,mb,,,,false,lapsyd,kpan
19540,biri_biri1256,BIPA_w_u0077,w,,,,false,lapsyd,biri
19541,thaistandard_thai1261,BIPA_u_u0264u02D0,ɤː,,,,false,lapsyd,thaistandard
19542,hixkaryana_hixk1239,BIPA_h_u0068,h,,,,false,lapsyd,hixkaryana
19543,oromoharar_east2652,BIPA_m_u006D,m,,,,false,lapsyd,oromoharar
19544,slovene_slov1268,BIPA_o_u0254,ɔ,,,,false,lapsyd,slovene
19545,ngarinyin_ngar1284,BIPA_r_u027B,ɻ,,,,false,lapsyd,ngarinyin
19546,evenki_even1259,BIPA_a_u0061,a,,,,false,lapsyd,evenki
19547,chatinowesternhighland_west2644,BIPA_z_u0292,ʒ,,,,false,lapsyd,chatinowesternhighland
19548,urubukaapor_urub1250,BIPA_j_u006A,j,,,,false,lapsyd,urubukaapor
19549,mandarin_mand1415,BIPA_cch_u0063u0255u02B0,cɕʰ,,,,false,lapsyd,mandarin
19550,guambiano_guam1248,BIPA_n_u0272,ɲ,,,,false,lapsyd,guambiano
19551,yine_yine1238,BIPA_m_u006D,m,,,,false,lapsyd,yine
19552,kuukthaayorre_thay1249,BIPA_k_u006B,k,,,,false,lapsyd,kuukthaayorre
19554,abun_abun1252,BIPA_d_u0064,d,,,,false,lapsyd,abun
19555,sundanese_sund1252,BIPA_e_u025B,ɛ,,,,false,lapsyd,sundanese
19556,passamaquoddy_male1292,BIPA_n_u006E,n,,,,false,lapsyd,passamaquoddy
19557,ngizim_ngiz1242,BIPA_b_u0062u0330,b̰,,,,false,lapsyd,ngizim
19558,nivkh_gily1242,BIPA_f_u0278,ɸ,,,,false,lapsyd,nivkh
19559,nyangi_nyan1313,BIPA_b_u0253,ɓ,,,,false,lapsyd,nyangi
19560,digaro_diga1241,BIPA_n_u0272,ɲ,,,,false,lapsyd,digaro
19562,rao_raoo1244,BIPA_b_u03B2u031E,β̞,,,,false,lapsyd,rao
19563,yelidnye_yele1255,BIPA_ng_u014B,ŋ,,,,false,lapsyd,yelidnye
19564,shasta_shas1239,BIPA_j_u006A,j,,,,false,lapsyd,shasta
19565,mian_mian1256,BIPA_kw_u006Bu02B7,kʷ,,,,false,lapsyd,mian
19566,kashmiri_kash1277,BIPA_e_u025C,ɜ,,,,false,lapsyd,kashmiri
19567,tlapanecmalinaltepec_mali1285,BIPA_u_u0075u02D0,uː,,,,false,lapsyd,tlapanecmalinaltepec
19568,mian_mian1256,BIPA_f_u0066,f,,,,false,lapsyd,mian
19569,polish_poli1260,BIPA_s_u0282,ʂ,,,,false,lapsyd,polish
19570,lelepa_lele1267,UNK_ngmw_u014Bu006Du02B7,ŋmʷ,,,,false,lapsyd,lelepa
19571,nahuatlnorthpuebla_nort2957,BIPA_p_u0070,p,,,,false,lapsyd,nahuatlnorthpuebla
19572,irishdonegaldialect_done1238,BIPA_mj_u006Du02B2,mʲ,,,,false,lapsyd,irishdonegaldialect
19573,nunggubuyu_nung1290,BIPA_n_u006Eu032A,n̪,,,,false,lapsyd,nunggubuyu
19575,sandawe_sand1273,BIPA_i_u0069,i,,,,false,lapsyd,sandawe
19576,wano_wano1243,BIPA_a_u0061,a,,,,false,lapsyd,wano
19577,hebrewmodernashkenazic_hebr1245,BIPA_o_u006F,'o',,,,true,lapsyd,hebrewmodernashkenazic
19578,natugu_natu1246,BIPA_o_u0254u0303,ɔ̃,,,,false,lapsyd,natugu
19579,angaatiha_anga1290,BIPA_i_u0069,i,,,,false,lapsyd,angaatiha
19580,rumu_rumu1243,BIPA_i_u0069,i,,,,false,lapsyd,rumu
19581,mangarrayi_mang1381,BIPA_r_u027E,ɾ,,,,false,lapsyd,mangarrayi
19582,yuchi_yuch1247,BIPA_th_u0074u02B0,tʰ,,,,false,lapsyd,yuchi
19583,gojri_gnau1240,BIPA_g_u0261,ɡ,,,,false,lapsyd,gojri
19584,quechuacochabamba_sout2991,BIPA_r_u0072,r,,,,false,lapsyd,quechuacochabamba
19585,ngiti_ngit1239,BIPA_d_u0064,d,,,,false,lapsyd,ngiti
19586,maranungku_mara1386,BIPA__u0259,ə,,,,false,lapsyd,maranungku
19587,kafa_kafa1242,BIPA_b_u0062,b,,,,false,lapsyd,kafa
19589,makassarese_maka1311,BIPA_b_u0062,b,,,,false,lapsyd,makassarese
19590,turkish_nucl1301,BIPA_s_u0283,ʃ,,,,false,lapsyd,turkish
19591,muniche_muni1258,BIPA_ts_u0288u0282,ʈʂ,,,,false,lapsyd,muniche
19592,northernuzbektashkentdialect_nort2690,BIPA_f_u0066,f,,,,false,lapsyd,northernuzbektashkentdialect
19593,tiwanorthern_nort1550,BIPA_i_u0268,ɨ,,,,false,lapsyd,tiwanorthern
19595,mauwake_mauw1238,BIPA_u_u0075u02D0,uː,,,,false,lapsyd,mauwake
19596,selepet_sele1250,BIPA_e_u025B,ɛ,,,,false,lapsyd,selepet
19597,nyanjachichewadialect_chew1246,BIPA_a_u0061,a,,,,false,lapsyd,nyanjachichewadialect
19598,drehu_dehu1237,BIPA_w_u028D,ʍ,,,,false,lapsyd,drehu
19599,hunzib_hunz1247,BIPA_g_u0261,ɡ,,,,false,lapsyd,hunzib
19600,capeverdecreolesantiagodialect_kabu1256,BIPA_s_u0283,ʃ,,,,false,lapsyd,capeverdecreolesantiagodialect
19601,munduruku_mund1330,BIPA_a_u00E3,ã,,,,false,lapsyd,munduruku
19603,bashkir_bash1264,BIPA_ae_u00E6,æ,,,,false,lapsyd,bashkir
19604,hindi_hind1269,BIPA__u0259u0303,ə̃,,,,false,lapsyd,hindi
19605,quagelao_qaua1234,BIPA_ts_u0074u0073,'ts',,,,true,lapsyd,quagelao
19606,imonda_imon1245,BIPA_k_u006B,k,,,,false,lapsyd,imonda
19607,drehu_dehu1237,BIPA_l_u006Cu0325,l̥,,,,false,lapsyd,drehu
19608,rao_raoo1244,BIPA__u0259,ə,,,,false,lapsyd,rao
19609,anguthimri_alng1239,BIPA_ngg_u014Bu0261,ŋɡ,,,,false,lapsyd,anguthimri
19611,kedang_keda1252,BIPA_j_u006A,j,,,,false,lapsyd,kedang
19612,nganasan_ngan1291,BIPA_u_u0075,u,,,,false,lapsyd,nganasan
19613,suena_suen1241,BIPA_b_u0062,b,,,,false,lapsyd,suena
19614,mongnjua_hmon1264,BIPA_t_u0074u032A,t̪,,,,false,lapsyd,mongnjua
19615,mpur_mpur1239,BIPA_s_u0073,s,,,,false,lapsyd,mpur
19616,camsa_cams1241,BIPA_g_u0261,ɡ,,,,false,lapsyd,camsa
19617,maung_maun1240,BIPA_r_u0072,r,,,,false,lapsyd,maung
19618,imonda_imon1245,BIPA_o_u0254,ɔ,,,,false,lapsyd,imonda
19619,barasanonorthern_waim1255,BIPA_a_u0061,a,,,,false,lapsyd,barasanonorthern
19620,iaai_iaai1238,BIPA_e_u025B,ɛ,,,,false,lapsyd,iaai
19621,drehu_dehu1237,BIPA_l_u006C,l,,,,false,lapsyd,drehu
19622,lenakel_lena1238,BIPA_ng_u014B,ŋ,,,,false,lapsyd,lenakel
19623,scottishgaelic_scot1245,BIPA_gj_u0261u02B2,ɡʲ,,,,false,lapsyd,scottishgaelic
19624,tlingit_tlin1245,BIPA_tsh_u0074u0073u02B0,tsʰ,,,,false,lapsyd,tlingit
19625,damana_mala1522,BIPA_z_u0292,ʒ,,,,false,lapsyd,damana
19626,tashlhiyt_tach1250,BIPA_z_u0292u02E4,ʒˤ,,,,false,lapsyd,tashlhiyt
19627,maidunortheastern_nort2952,BIPA_m_u006D,m,,,,false,lapsyd,maidunortheastern
19628,tiwanorthern_nort1550,BIPA_t_u0074u02BC,tʼ,,,,false,lapsyd,tiwanorthern
19629,rukaitanandialect_tana1287,BIPA_d_u0064u032A,d̪,,,,false,lapsyd,rukaitanandialect
19630,maxakali_maxa1247,BIPA_a_u00E3,ã,,,,false,lapsyd,maxakali
19631,mongnjua_hmon1264,BIPA_ntsh_u006Eu032Au0074u032Au0073u032Au02B0,n̪t̪s̪ʰ,,,,false,lapsyd,mongnjua
19632,gunya_marg1253,BIPA_i_u0069,i,,,,false,lapsyd,gunya
19634,panare_enap1235,BIPA_w_u0077,w,,,,false,lapsyd,panare
19635,munduruku_mund1330,BIPA_o_u006Fu0330,o̰,,,,false,lapsyd,munduruku
19636,norwegian_norw1258,BIPA_m_u006D,m,,,,false,lapsyd,norwegian
19637,zoquecopainala_copa1236,BIPA_t_u0074,t,,,,false,lapsyd,zoquecopainala
19638,kugunganhcara_kuku1283,BIPA_j_u006A,j,,,,false,lapsyd,kugunganhcara
19639,westgreenlandicinuktitut_kala1399,BIPA_ai_u0061u0069,ai,,,,false,lapsyd,westgreenlandicinuktitut
19640,bats_bats1242,BIPA_a_u0251,ɑ,,,,false,lapsyd,bats
19641,chatinowesternhighland_west2644,BIPA_u_u0075,u,,,,false,lapsyd,chatinowesternhighland
19642,papiamentu_papi1253,BIPA_dz_u0064u0320u0292,d̠ʒ,,,,false,lapsyd,papiamentu
19643,grebo_sout2826,BIPA_kp_u006Bu0070,kp,,,,false,lapsyd,grebo
19644,tzeltalaguacatenangodialect_tzel1254,BIPA_p_u0070,p,,,,false,lapsyd,tzeltalaguacatenangodialect
19645,meithei_mani1292,BIPA_l_u006C,l,,,,false,lapsyd,meithei
19646,malgbe_malg1250,BIPA_pf_u0070u0066u02BC,pfʼ,,,,false,lapsyd,malgbe
19647,ajyininka_ajyi1238,BIPA_k_u006B,k,,,,false,lapsyd,ajyininka
19648,sedang_seda1262,BIPA_a_u0061,a,,,,false,lapsyd,sedang
19649,lezgian_lezg1247,BIPA_q_u0071,q,,,,false,lapsyd,lezgian
19650,sedang_seda1262,BIPA_uo_u0075u006F,uo,,,,false,lapsyd,sedang
19651,urarina_urar1246,BIPA_o_u00F5,õ,,,,false,lapsyd,urarina
19652,wirangu_wira1265,BIPA_n_u006Eu032A,n̪,,,,false,lapsyd,wirangu
19653,konkani_konk1267,BIPA_e_u1EBD,ẽ,,,,false,lapsyd,konkani
19654,kera_kera1255,BIPA_o_u0254u02D0,ɔː,,,,false,lapsyd,kera
19656,luiseno_luis1253,BIPA__u0294,ʔ,,,,false,lapsyd,luiseno
19657,scottishgaelic_scot1245,BIPA_e_u025Bu0303,ɛ̃,,,,false,lapsyd,scottishgaelic
19658,cubeo_cube1242,BIPA_d_u00F0,ð,,,,false,lapsyd,cubeo
19659,samre_samr1245,BIPA_e_u0065u02D0,eː,,,,false,lapsyd,samre
19660,yucatec_yuca1254,BIPA_p_u0070u02BC,pʼ,,,,false,lapsyd,yucatec
19661,kakwacolombia_cacu1241,BIPA_l_u006C,l,,,,false,lapsyd,kakwacolombia
19662,kawaiisu_kawa1283,BIPA__u0294,ʔ,,,,false,lapsyd,kawaiisu
19663,piapoco_piap1246,BIPA_u_u0075u02D0,uː,,,,false,lapsyd,piapoco
19665,pacoh_paco1243,BIPA_ng_u014B,ŋ,,,,false,lapsyd,pacoh
19666,kyrgyz_kirg1245,BIPA_q_u0071,q,,,,false,lapsyd,kyrgyz
19667,siwi_siwi1239,BIPA__u0294,ʔ,,,,false,lapsyd,siwi
19668,dawro_dawr1236,BIPA_k_u006B,k,,,,false,lapsyd,dawro
19669,egyptianarabic_egyp1253,BIPA_u_u028A,ʊ,,,,false,lapsyd,egyptianarabic
19670,kuna_sanb1242,BIPA_p_u0070,p,,,,false,lapsyd,kuna
19672,lugbarawestern_lugb1240,BIPA_i_u026A,ɪ,,,,false,lapsyd,lugbarawestern
19673,pechculmidialect_pech1241,BIPA_b_u0062,b,,,,false,lapsyd,pechculmidialect
19674,nivkh_gily1242,BIPA_r_u0072u0325,r̥,,,,false,lapsyd,nivkh
19675,gumuzsouthern_gumu1244,BIPA_n_u006E,n,,,,false,lapsyd,gumuzsouthern
19676,inapari_inap1243,BIPA_u_u0075u02D0,uː,,,,false,lapsyd,inapari
19677,angaatiha_anga1290,BIPA__u0259,ə,,,,false,lapsyd,angaatiha
19678,bulgarian_bulg1262,BIPA_dz_u0064u0320u0292,d̠ʒ,,,,false,lapsyd,bulgarian
19679,lavukaleve_lavu1241,BIPA_b_u03B2u031E,β̞,,,,false,lapsyd,lavukaleve
19680,dadibi_dadi1250,BIPA_j_u006A,j,,,,false,lapsyd,dadibi
19681,tlapanecmalinaltepec_mali1285,BIPA_i_u0069,i,,,,false,lapsyd,tlapanecmalinaltepec
19682,navajo_nava1243,BIPA_t_u0074,t,,,,false,lapsyd,navajo
19683,gunin_kwin1241,BIPA_i_u0268,ɨ,,,,false,lapsyd,gunin
19684,birom_bero1242,BIPA_o_u006F,o,,,,false,lapsyd,birom
19685,bahinemo_bahi1254,BIPA_u_u0075,u,,,,false,lapsyd,bahinemo
19686,piapoco_piap1246,BIPA_h_u0068,h,,,,false,lapsyd,piapoco
19687,meriammer_meri1244,BIPA_i_u026A,ɪ,,,,false,lapsyd,meriammer
19688,kurukh_kuru1302,BIPA_a_u0061,a,,,,false,lapsyd,kurukh
19689,burmese_nucl1310,BIPA_w_u0077,w,,,,false,lapsyd,burmese
19690,paiwansouthern_paiw1248,BIPA_tj_u0074u02B2,tʲ,,,,false,lapsyd,paiwansouthern
19691,gadsup_gads1258,BIPA_b_u03B2,β,,,,false,lapsyd,gadsup
19692,inga_inga1252,BIPA_y_u028E,ʎ,,,,false,lapsyd,inga
19693,nezperce_nezp1238,BIPA_j_u006A,j,,,,false,lapsyd,nezperce
19694,warrwa_warr1258,BIPA_l_u006C,l,,,,false,lapsyd,warrwa
19695,sango_sang1328,BIPA_l_u006C,l,,,,false,lapsyd,sango
19696,hungarian_hung1274,BIPA_w_u0077,w,,,,false,lapsyd,hungarian
19697,yuchi_yuch1247,BIPA_a_u0061,a,,,,false,lapsyd,yuchi
19699,thakalitukchedialect_thak1245,BIPA_u_u1E73,ṳ,,,,false,lapsyd,thakalitukchedialect
19700,kwakwala_kwak1269,BIPA_e_u025Bu02D0,ɛː,,,,false,lapsyd,kwakwala
19701,alamblak_alam1246,BIPA_r_u027E,ɾ,,,,false,lapsyd,alamblak
19702,tundrayukaghir_nort2745,BIPA_d_u0064,d,,,,false,lapsyd,tundrayukaghir
19704,lezgian_lezg1247,BIPA_z_u007A,z,,,,false,lapsyd,lezgian
19705,drehu_dehu1237,BIPA_o_u006F,o,,,,false,lapsyd,drehu
19706,cayuvava_cayu1262,BIPA_e_u1EBD,ẽ,,,,false,lapsyd,cayuvava
19707,kaurna_kaur1267,BIPA_l_u026D,ɭ,,,,false,lapsyd,kaurna
19708,khamtakaledialect_taka1261,BIPA_k_u006B,k,,,,false,lapsyd,khamtakaledialect
19709,cowlitz_cowl1242,BIPA_l_u026C,ɬ,,,,false,lapsyd,cowlitz
19710,khakas_khak1248,BIPA_n_u006E,'n',,,,true,lapsyd,khakas
19711,kannada_nucl1305,BIPA_j_u006A,j,,,,false,lapsyd,kannada
19712,wolof_nucl1347,BIPA_i_u0069u02D0,iː,,,,false,lapsyd,wolof
19713,namakir_nama1268,BIPA_mb_u006Du0062,mb,,,,false,lapsyd,namakir
19714,jacalteceastern_popt1235,BIPA_ts_u0074u0320u0283u02BC,t̠ʃʼ,,,,false,lapsyd,jacalteceastern
19715,lakotateton_lako1247,BIPA_t_u0074,t,,,,false,lapsyd,lakotateton
19716,westernkeres_west2632,BIPA_a_u0061,a,,,,false,lapsyd,westernkeres
19717,mapudungun_mapu1245,BIPA_t_u0074u032A,t̪,,,,false,lapsyd,mapudungun
19718,dagbani_dagb1246,BIPA_z_u007A,z,,,,false,lapsyd,dagbani
19719,kunwinjku_gunw1252,BIPA_p_u0070,p,,,,false,lapsyd,kunwinjku
19720,spanishpeninsularcastilian_stan1288,BIPA_r_u0072,r,,,,false,lapsyd,spanishpeninsularcastilian
19721,nkorekiga_chig1238,BIPA_u_u0075u02D0,uː,,,,false,lapsyd,nkorekiga
19722,nobiin_nobi1240,BIPA_r_u0072,'r',,,,true,lapsyd,nobiin
19723,tlingit_tlin1245,BIPA_j_u006A,j,,,,false,lapsyd,tlingit
19724,nhanda_nhan1238,BIPA_w_u0077,w,,,,false,lapsyd,nhanda
19725,ejagham_ejag1239,BIPA_d_u0064,d,,,,false,lapsyd,ejagham
19726,bariba_baat1238,BIPA_a_u0061,a,,,,false,lapsyd,bariba
19727,mazahuacentral_cent2144,BIPA_sh_u0073u02B0,sʰ,,,,false,lapsyd,mazahuacentral
19728,songhaykoyrachiinidialect_koyr1240,BIPA_a_u0061,a,,,,false,lapsyd,songhaykoyrachiinidialect
19729,westernkeres_west2632,BIPA_ts_u0074u0073,ts,,,,false,lapsyd,westernkeres
19730,limilngan_nucl1327,BIPA_n_u006E,n,,,,false,lapsyd,limilngan
19731,murle_murl1244,BIPA_i_u026A,ɪ,,,,false,lapsyd,murle
19732,warrwa_warr1258,BIPA_u_u0075,u,,,,false,lapsyd,warrwa
19733,khalkha_halh1238,BIPA_ts_u0074u032Au0073u032A,t̪s̪,,,,false,lapsyd,khalkha
19734,rotokas_roto1249,BIPA_o_u006F,o,,,,false,lapsyd,rotokas
19735,tetserret_tets1235,BIPA_t_u0074,t,,,,false,lapsyd,tetserret
19736,dhuwal_dhuw1249,BIPA_m_u006D,m,,,,false,lapsyd,dhuwal
19737,yuchi_yuch1247,BIPA_p_u0070u02BC,pʼ,,,,false,lapsyd,yuchi
19738,siwi_siwi1239,BIPA_m_u006D,m,,,,false,lapsyd,siwi
19739,diraytata_dira1242,BIPA_i_u0069u02D0,iː,,,,false,lapsyd,diraytata
19740,bakairi_baka1277,BIPA_a_u0061,a,,,,false,lapsyd,bakairi
19741,kewawestern_west2599,BIPA_t_u0074,t,,,,false,lapsyd,kewawestern
19742,nyangumarda_nyan1301,BIPA_r_u027B,ɻ,,,,false,lapsyd,nyangumarda
19743,kalihna_gali1262,BIPA_a_u0061,a,,,,false,lapsyd,kalihna
19744,nzadib865_nzad1234,BIPA_kp_u006Bu0070,kp,,,,false,lapsyd,nzadib865
19745,madibrazilbanawadialect_bana1307,BIPA_j_u025F,ɟ,,,,false,lapsyd,madibrazilbanawadialect
19746,uyghurstandarddialectofurumqi_uigh1240,BIPA_p_u0070,p,,,,false,lapsyd,uyghurstandarddialectofurumqi
19747,kutenai_kute1249,BIPA_a_u0061u02D0,aː,,,,false,lapsyd,kutenai
19748,abipon_abip1241,BIPA_e_u0065,e,,,,false,lapsyd,abipon
19749,lakotateton_lako1247,BIPA_s_u0283,ʃ,,,,false,lapsyd,lakotateton
19750,awngi_awng1244,BIPA_r_u027E,ɾ,,,,false,lapsyd,awngi
19751,southeasternpomo_sout2982,BIPA_ts_u0074u0073,ts,,,,false,lapsyd,southeasternpomo
19752,sheko_shek1245,BIPA_d_u0064,d,,,,false,lapsyd,sheko
19753,quechuacochabamba_sout2991,BIPA_th_u0074u032Au02B0,t̪ʰ,,,,false,lapsyd,quechuacochabamba
19754,hlailauhutbaodingdialect_hlai1239,BIPA_g_u0261,ɡ,,,,false,lapsyd,hlailauhutbaodingdialect
19755,sumu_maya1285,BIPA_p_u0070,p,,,,false,lapsyd,sumu
19757,tsou_tsou1248,BIPA_j_u006A,j,,,,false,lapsyd,tsou
19758,tigre_tigr1270,BIPA_ts_u0074u0320u0283u02BC,t̠ʃʼ,,,,false,lapsyd,tigre
19759,tsamakko_tsam1247,BIPA_g_u0261,ɡ,,,,false,lapsyd,tsamakko
19760,huastec_huas1242,BIPA_l_u006C,l,,,,false,lapsyd,huastec
19761,abun_abun1252,BIPA_ngg_u014Bu0261,ŋɡ,,,,false,lapsyd,abun
19762,garrwa_gara1269,BIPA_n_u0272,ɲ,,,,false,lapsyd,garrwa
19763,yurok_yuro1248,BIPA_j_u006Au0330,j̰,,,,false,lapsyd,yurok
19764,evenki_even1259,BIPA_t_u0074u032A,t̪,,,,false,lapsyd,evenki
19765,oneida_onei1249,BIPA_e_u0065,e,,,,false,lapsyd,oneida
19766,tunica_tuni1252,BIPA_e_u0065,e,,,,false,lapsyd,tunica
19767,kokota_koko1269,BIPA_z_u0290,ʐ,,,,false,lapsyd,kokota
19768,koryak_kory1246,BIPA_a_u0061u031F,a̟,,,,false,lapsyd,koryak
19769,farsiwestern_west2369,BIPA_g_u0262,ɢ,,,,false,lapsyd,farsiwestern
19770,canelakraho_cane1242,BIPA_k_u006B,k,,,,false,lapsyd,canelakraho
19772,kuna_sanb1242,BIPA_a_u0061u02D0,aː,,,,false,lapsyd,kuna
19773,alamblak_alam1246,BIPA_n_u0272,ɲ,,,,false,lapsyd,alamblak
19775,cubeo_cube1242,BIPA_x_u0078,x,,,,false,lapsyd,cubeo
19776,anguthimri_alng1239,BIPA_nd_u006Eu0320u0064u0320,n̠d̠,,,,false,lapsyd,anguthimri
19777,hebrewmodernashkenazic_hebr1245,BIPA_s_u0283,ʃ,,,,false,lapsyd,hebrewmodernashkenazic
19778,chukchi_chuk1273,BIPA_o_u006F,o,,,,false,lapsyd,chukchi
19779,sre_koho1244,BIPA_a_u0252,ɒ,,,,false,lapsyd,sre
19780,kanuri_cent2050,BIPA_u_u0075,u,,,,false,lapsyd,kanuri
19781,garrwa_gara1269,BIPA_c_u0063,c,,,,false,lapsyd,garrwa
19782,kafa_kafa1242,BIPA_r_u027E,ɾ,,,,false,lapsyd,kafa
19783,bora_bora1263,BIPA_kw_u006Bu02B7,kʷ,,,,false,lapsyd,bora
19784,noni_noon1243,BIPA_s_u0073,'s',,,,true,lapsyd,noni
19785,burmese_nucl1310,BIPA_d_u0064,d,,,,false,lapsyd,burmese
19786,ogbia_ogbi1239,BIPA_d_u0064,'d',,,,true,lapsyd,ogbia
19787,koya_koya1251,BIPA_r_u027D,ɽ,,,,false,lapsyd,koya
19789,irantxe_iran1263,BIPA_ii_u0268u0069,ɨi,,,,false,lapsyd,irantxe
19790,konkani_konk1267,BIPA_e_u025B,ɛ,,,,false,lapsyd,konkani
19791,kwoma_kwom1262,BIPA_w_u0077,w,,,,false,lapsyd,kwoma
19792,hawaiian_hawa1245,BIPA_p_u0070,p,,,,false,lapsyd,hawaiian
19793,emerillon_emer1243,BIPA_d_u0064,d,,,,false,lapsyd,emerillon
19795,nara_nara1262,BIPA_kw_u006Bu02B7,kʷ,,,,false,lapsyd,nara
19796,yerukala_yeru1240,BIPA_j_u006A,j,,,,false,lapsyd,yerukala
19797,tekekukuyadialect_teke1280,BIPA_ng_u014B,ŋ,,,,false,lapsyd,tekekukuyadialect
19798,kanakuru_dera1248,BIPA_t_u0074,t,,,,false,lapsyd,kanakuru
19799,yurok_yuro1248,BIPA_j_u006A,j,,,,false,lapsyd,yurok
19800,koasati_koas1236,BIPA_i_u0069u02D0,iː,,,,false,lapsyd,koasati
19801,diolafogny_jola1263,BIPA_u_u0075,u,,,,false,lapsyd,diolafogny
19802,yucuna_yucu1253,BIPA_n_u006E,n,,,,false,lapsyd,yucuna
19803,kalalagauya_kala1377,BIPA_p_u0070,p,,,,false,lapsyd,kalalagauya
19805,hausa_haus1257,BIPA__u0294,ʔ,,,,false,lapsyd,hausa
19807,igbo_nucl1417,BIPA_r_u027E,ɾ,,,,false,lapsyd,igbo
19808,malgbe_malg1250,BIPA_o_u006F,o,,,,false,lapsyd,malgbe
19809,kashmiri_kash1277,BIPA_wj_u0077u02B2,wʲ,,,,false,lapsyd,kashmiri
19812,ikacolombia_arhu1242,BIPA_e_u0065,e,,,,false,lapsyd,ikacolombia
19813,eseejja_esee1248,BIPA_kw_u006Bu02B7,kʷ,,,,false,lapsyd,eseejja
19814,ama_amas1236,BIPA_b_u0062,b,,,,false,lapsyd,ama
19815,navajo_nava1243,BIPA_e_u1EBDu02D0,ẽː,,,,false,lapsyd,navajo
19816,kokota_koko1269,BIPA_t_u0288,ʈ,,,,false,lapsyd,kokota
19817,khoekhoe_nama1264,BIPA_kx_u006Bu0078,kx,,,,false,lapsyd,khoekhoe
19818,kanakuru_dera1248,BIPA_i_u0268,ɨ,,,,false,lapsyd,kanakuru
19819,luiseno_luis1253,BIPA_j_u006A,j,,,,false,lapsyd,luiseno
19820,lakotateton_lako1247,BIPA_a_u00E3,ã,,,,false,lapsyd,lakotateton
19821,ngarinyin_ngar1284,BIPA_n_u0272,ɲ,,,,false,lapsyd,ngarinyin
19822,yelidnye_yele1255,BIPA_mp_u006Du0070,mp,,,,false,lapsyd,yelidnye
19824,sedang_seda1262,BIPA_p_u0070,p,,,,false,lapsyd,sedang
19825,mutsun_sout2986,BIPA_nj_u006Eu02B2,'nʲ',,,,true,lapsyd,mutsun
19826,rotuman_rotu1241,BIPA_ae_u00E6,æ,,,,false,lapsyd,rotuman
19827,lelechad_lele1276,BIPA_o_u0254,ɔ,,,,false,lapsyd,lelechad
19828,hunzib_hunz1247,BIPA_ts_u0074u0320u0283,t̠ʃ,,,,false,lapsyd,hunzib
19829,quechuacochabamba_sout2991,BIPA_m_u006D,m,,,,false,lapsyd,quechuacochabamba
19830,bare_bare1276,BIPA_t_u0074,t,,,,false,lapsyd,bare
19831,sindhi_sind1272,BIPA_kh_u006Bu02B0,kʰ,,,,false,lapsyd,sindhi
19832,towa_jeme1245,BIPA_k_u006Bu02BC,kʼ,,,,false,lapsyd,towa
19833,bandjalangyugumbir_midd1357,BIPA_w_u0077,w,,,,false,lapsyd,bandjalangyugumbir
19834,yerukala_yeru1240,BIPA_e_u1EBDu02D0,'ẽː',,,,true,lapsyd,yerukala
19835,diolafogny_jola1263,BIPA_u_u028A,ʊ,,,,false,lapsyd,diolafogny
19836,khasi_khas1269,BIPA_dz_u0064u0320u0292,d̠ʒ,,,,false,lapsyd,khasi
19837,arabicmoroccan_moro1292,BIPA_z_u0292,ʒ,,,,false,lapsyd,arabicmoroccan
19838,achirabinaldialect_achi1256,BIPA_e_u0065u02D0,'eː',,,,true,lapsyd,achirabinaldialect
19839,darfurdaju_darf1239,BIPA_j_u025F,ɟ,,,,false,lapsyd,darfurdaju
19840,kunimaipa_kuni1267,BIPA_k_u006B,k,,,,false,lapsyd,kunimaipa
19841,alamblak_alam1246,BIPA_o_u006F,o,,,,false,lapsyd,alamblak
19842,bambara_bamb1269,BIPA_z_u007A,z,,,,false,lapsyd,bambara
19843,lelemi_lele1264,BIPA_o_u0254,ɔ,,,,false,lapsyd,lelemi
19844,batakkaro_bata1293,BIPA_g_u0261,ɡ,,,,false,lapsyd,batakkaro
19846,thakalitukchedialect_thak1245,BIPA_p_u0070,p,,,,false,lapsyd,thakalitukchedialect
19847,tamazightcentralatlas_cent2194,BIPA_h_u0127,ħ,,,,false,lapsyd,tamazightcentralatlas
19848,japreria_japr1238,BIPA_i_u0069,i,,,,false,lapsyd,japreria
19849,japreria_japr1238,BIPA_i_u0268,ɨ,,,,false,lapsyd,japreria
19850,makassarese_maka1311,BIPA_ng_u014B,ŋ,,,,false,lapsyd,makassarese
19851,gunin_kwin1241,BIPA_n_u006E,n,,,,false,lapsyd,gunin
19852,maka_maca1260,BIPA_w_u0077,w,,,,false,lapsyd,maka
19853,bataktoba_bata1289,BIPA_b_u0062,b,,,,false,lapsyd,bataktoba
19854,hainanese_minn1241,BIPA_d_u0064u032A,d̪,,,,false,lapsyd,hainanese
19855,tlingit_tlin1245,BIPA_t_u0074u02BC,tʼ,,,,false,lapsyd,tlingit
19856,beja_beja1238,BIPA_m_u006D,m,,,,false,lapsyd,beja
